fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,color
0.086,0.34,0.36,0.013999999999999999,0.045,0.11,1.19,0.99556,0.0317,0.47,0.094,4,White
0.086,0.34,0.36,0.013999999999999999,0.045,0.11,1.19,0.99556,0.0317,0.47,0.094,4,White
0.085,0.3,0.28,0.031,0.054,0.54,1.74,0.99543,0.0321,0.43,0.094,6,White
0.07400000000000001,0.4,0.41,0.141,0.053,0.37,1.94,0.99886,0.032,0.63,0.094,6,White
0.066,0.32,0.34,0.077,0.044,0.63,2.12,0.99526,0.0322,0.48,0.09699999999999999,6,White
0.071,0.34,0.31,0.052000000000000005,0.032,0.36,1.4,0.99166,0.0335,0.47,0.12300000000000001,7,White
0.066,0.26,0.25,0.11599999999999999,0.045,0.45,1.78,0.99691,0.0333,0.43,0.098,6,White
0.08,0.27,0.57,0.10400000000000001,0.053,0.18,1.34,0.99732,0.031200000000000002,0.68,0.09,5,White
0.062,0.28,0.45,0.075,0.045,0.46,2.03,0.99573,0.0326,0.46,0.092,6,White
0.062,0.3,0.49,0.11199999999999999,0.058,0.68,2.15,0.99656,0.0319,0.6,0.094,6,White
0.055999999999999994,0.175,0.29,0.008,0.043,0.2,0.67,0.99112,0.032799999999999996,0.48,0.099,6,White
0.069,0.34,0.36,0.013999999999999999,0.032,0.13,1.45,0.99214,0.030699999999999998,0.52,0.098,5,White
0.069,0.34,0.3,0.047,0.029,0.34,1.48,0.99165,0.0336,0.49,0.12300000000000001,7,White
0.071,0.12,0.3,0.031,0.018,0.15,0.37,0.99004,0.0302,0.52,0.11900000000000001,7,White
0.071,0.32,0.29,0.04,0.038,0.33,1.7,0.99463,0.0327,0.64,0.102,6,White
0.073,0.51,0.29,0.113,0.034,0.61,2.24,0.99683,0.031400000000000004,0.56,0.095,6,White
0.071,0.12,0.3,0.031,0.018,0.15,0.37,0.99004,0.0302,0.52,0.11900000000000001,7,White
0.063,0.24,0.55,0.081,0.04,0.67,2.16,0.99596,0.032400000000000005,0.5,0.092,5,White
0.075,0.41,0.23,0.14800000000000002,0.054,0.28,1.74,0.99898,0.0318,0.49,0.09699999999999999,5,White
0.065,0.18,0.33,0.013999999999999999,0.029,0.35,1.38,0.99114,0.0336,0.6,0.115,7,White
0.073,0.17,0.24,0.081,0.121,0.32,1.62,0.99508,0.0317,0.38,0.10400000000000001,8,White
0.08199999999999999,0.2,0.38,0.035,0.053,0.41,1.74,0.99306,0.0322,0.41,0.11599999999999999,5,White
0.075,0.41,0.23,0.14800000000000002,0.054,0.28,1.74,0.99898,0.0318,0.49,0.09699999999999999,5,White
0.073,0.17,0.24,0.081,0.121,0.32,1.62,0.99508,0.0317,0.38,0.10400000000000001,8,White
0.065,0.18,0.33,0.013999999999999999,0.029,0.35,1.38,0.99114,0.0336,0.6,0.115,7,White
0.073,0.16,0.35,0.015,0.036,0.29,1.08,0.99342,0.0327,0.51,0.102,6,White
0.064,0.16,0.37,0.015,0.037,0.27,1.09,0.99345,0.0338,0.5,0.098,6,White
0.066,0.42,0.13,0.128,0.044,0.26,1.58,0.99772,0.032400000000000005,0.47,0.09,5,White
0.057999999999999996,0.3,0.12,0.016,0.036,0.57,1.63,0.99239,0.0338,0.59,0.105,6,White
0.067,0.54,0.27,0.071,0.049,0.08,1.78,0.99502,0.0316,0.38,0.094,4,White
0.067,0.54,0.27,0.071,0.049,0.08,1.78,0.99502,0.0316,0.38,0.094,4,White
0.064,0.22,0.3,0.11199999999999999,0.046,0.53,1.49,0.99479,0.0321,0.34,0.10800000000000001,5,White
0.068,0.23,0.3,0.017,0.043,0.19,0.95,0.99207,0.0317,0.46,0.107,7,White
0.09,0.26,0.34,0.067,0.029,0.21,1.62,0.99497,0.0308,0.5,0.106,6,White
0.065,0.23,0.25,0.17300000000000001,0.046,0.15,1.1,0.99828,0.0315,0.42,0.092,6,White
0.059000000000000004,0.28,0.14,0.086,0.032,0.3,1.42,0.99542,0.032799999999999996,0.44,0.095,6,White
0.059000000000000004,0.28,0.14,0.086,0.032,0.3,1.42,0.99542,0.032799999999999996,0.44,0.095,6,White
0.062,0.27,0.18,0.015,0.028,0.2,1.11,0.99228,0.0341,0.5,0.1,5,White
0.09,0.29,0.34,0.121,0.03,0.34,1.77,0.99706,0.0313,0.47,0.106,5,White
0.09,0.26,0.34,0.067,0.029,0.21,1.62,0.99497,0.0308,0.5,0.106,6,White
0.08900000000000001,0.27,0.34,0.107,0.029,0.195,1.66,0.99669,0.0313,0.48,0.106,5,White
0.065,0.23,0.25,0.17300000000000001,0.046,0.15,1.1,0.99828,0.0315,0.42,0.092,6,White
0.069,0.32,0.3,0.018000000000000002,0.036,0.28,1.17,0.99269,0.032400000000000005,0.48,0.11,6,White
0.07200000000000001,0.22,0.24,0.013999999999999999,0.041,0.17,1.59,0.99196,0.0325,0.53,0.11199999999999999,6,White
0.067,0.5,0.38,0.075,0.046,0.26,1.75,0.99662,0.0332,0.54,0.096,5,White
0.062,0.33,0.14,0.048,0.052,0.27,1.28,0.99475,0.0321,0.48,0.094,5,White
0.063,0.26,0.42,0.071,0.045,0.62,2.09,0.99544,0.032,0.53,0.095,6,White
0.075,0.2,0.47,0.16899999999999998,0.052,0.51,1.88,0.99944,0.030899999999999997,0.62,0.09300000000000001,5,White
0.062,0.33,0.14,0.048,0.052,0.27,1.28,0.99475,0.0321,0.48,0.094,5,White
0.063,0.26,0.42,0.071,0.045,0.62,2.09,0.99544,0.032,0.53,0.095,6,White
0.066,0.36,0.52,0.113,0.046,0.08,1.1,0.9966,0.030699999999999998,0.46,0.094,5,White
0.063,0.13,0.42,0.011000000000000001,0.043,0.63,1.46,0.99066,0.0313,0.72,0.11199999999999999,7,White
0.064,0.15,0.44,0.012,0.043,0.67,1.5,0.9907,0.031400000000000004,0.73,0.11199999999999999,7,White
0.063,0.13,0.42,0.011000000000000001,0.043,0.63,1.46,0.99066,0.0313,0.72,0.11199999999999999,7,White
0.076,0.23,0.64,0.129,0.033,0.54,1.7,0.998,0.03,0.53,0.08800000000000001,5,White
0.064,0.15,0.44,0.012,0.043,0.67,1.5,0.9907,0.031400000000000004,0.73,0.11199999999999999,7,White
0.063,0.13,0.42,0.011000000000000001,0.043,0.63,1.46,0.99066,0.0313,0.72,0.11199999999999999,7,White
0.057,0.255,0.65,0.012,0.079,0.17,1.37,0.99307,0.032,0.42,0.094,5,White
0.069,0.32,0.26,0.023,0.03,0.11,1.03,0.99106,0.030600000000000002,0.42,0.111,6,White
0.069,0.28,0.22,0.1,0.052,0.36,1.31,0.99696,0.0308,0.46,0.096,5,White
0.069,0.32,0.26,0.023,0.03,0.11,1.03,0.99106,0.030600000000000002,0.42,0.111,6,White
0.057,0.255,0.65,0.012,0.079,0.17,1.37,0.99307,0.032,0.42,0.094,5,White
0.066,0.41,0.16,0.013999999999999999,0.037,0.28,1.6,0.99167,0.029500000000000002,0.45,0.106,6,White
0.073,0.37,0.16,0.149,0.048,0.59,2.4,0.99902,0.0313,0.45,0.08900000000000001,5,White
0.069,0.21,0.24,0.018000000000000002,0.021,0.17,0.8,0.98992,0.0315,0.46,0.12300000000000001,7,White
0.066,0.24,0.28,0.018000000000000002,0.028,0.39,1.32,0.99182,0.0334,0.46,0.114,5,White
0.068,0.28,0.36,0.07,0.043,0.6,2.07,0.99556,0.0316,0.49,0.096,6,White
0.066,0.24,0.24,0.086,0.034,0.25,1.35,0.99582,0.0333,0.59,0.10300000000000001,6,White
0.066,0.24,0.28,0.018000000000000002,0.028,0.39,1.32,0.99182,0.0334,0.46,0.114,5,White
0.07,0.16,0.32,0.011000000000000001,0.032,0.29,0.8,0.98972,0.0323,0.36,0.121,6,White
0.07,0.14,0.28,0.013000000000000001,0.026,0.1,0.56,0.99352,0.0346,0.45,0.099,5,White
0.063,0.34,0.36,0.049,0.035,0.31,1.85,0.9946,0.0315,0.49,0.09699999999999999,5,White
0.068,0.26,0.24,0.019,0.043,0.7,1.54,0.99273,0.0318,0.52,0.105,5,White
0.067,0.17,0.42,0.10400000000000001,0.038,0.85,1.82,0.99628,0.0304,0.44,0.08900000000000001,6,White
0.065,0.27,0.4,0.1,0.039,0.74,2.27,0.99582,0.0318,0.5,0.094,5,White
0.067,0.25,0.36,0.086,0.037,0.63,2.06,0.99553,0.0318,0.5,0.096,5,White
0.057999999999999996,0.3,0.27,0.017,0.014,0.45,1.04,0.98914,0.034,0.56,0.126,7,White
0.064,0.28,0.56,0.017,0.156,0.49,1.06,0.99354,0.031,0.37,0.092,6,White
0.077,0.3,0.26,0.1895,0.053,0.36,1.74,0.99976,0.032,0.5,0.10400000000000001,5,White
0.068,0.18,0.3,0.128,0.062,0.19,1.71,0.99808,0.03,0.52,0.09,7,White
0.068,0.18,0.3,0.128,0.062,0.19,1.71,0.99808,0.03,0.52,0.09,7,White
0.068,0.18,0.3,0.128,0.062,0.19,1.71,0.99808,0.03,0.52,0.09,7,White
0.068,0.18,0.3,0.128,0.062,0.19,1.71,0.99808,0.03,0.52,0.09,7,White
0.068,0.18,0.3,0.128,0.062,0.19,1.71,0.99808,0.03,0.52,0.09,7,White
0.068,0.18,0.3,0.128,0.062,0.19,1.71,0.99808,0.03,0.52,0.09,7,White
0.051,0.14,0.25,0.006999999999999999,0.039,0.15,0.89,0.9919,0.0322,0.43,0.092,6,White
0.068,0.18,0.3,0.128,0.062,0.19,1.71,0.99808,0.03,0.52,0.09,7,White
0.07200000000000001,0.615,0.1,0.013999999999999999,0.068,0.25,1.54,0.99499,0.032,0.48,0.09699999999999999,4,White
0.069,0.13,0.28,0.133,0.05,0.47,1.32,0.99655,0.0334,0.42,0.10099999999999999,6,White
0.067,0.34,0.3,0.085,0.059,0.24,1.52,0.99615,0.0346,0.64,0.11,7,White
0.073,0.32,0.29,0.015,0.038,0.32,1.44,0.99296,0.032,0.55,0.10800000000000001,5,White
0.063,0.21,0.29,0.11699999999999999,0.048,0.49,1.47,0.99482,0.0322,0.38,0.10800000000000001,5,White
0.054000000000000006,0.5,0.13,0.05,0.028,0.12,1.07,0.99079,0.0348,0.88,0.135,7,White
0.08199999999999999,0.52,0.34,0.012,0.042,0.18,1.67,0.99366,0.032400000000000005,0.39,0.106,5,White
0.078,0.28,0.31,0.021,0.046,0.28,2.08,0.99434,0.0323,0.64,0.098,5,White
0.064,0.22,0.34,0.013999999999999999,0.023,0.56,1.15,0.98958,0.0318,0.7,0.11699999999999999,6,White
0.078,0.28,0.31,0.021,0.046,0.28,2.08,0.99434,0.0323,0.64,0.098,5,White
0.069,0.32,0.27,0.16,0.034,0.58,1.85,0.99938,0.0334,0.6,0.09,6,White
0.068,0.11,0.42,0.011000000000000001,0.042,0.51,1.32,0.99059,0.0318,0.74,0.113,7,White
0.062,0.26,0.32,0.153,0.031,0.64,1.85,0.99835,0.0331,0.61,0.094,5,White
0.064,0.22,0.34,0.013999999999999999,0.023,0.56,1.15,0.98958,0.0318,0.7,0.11699999999999999,6,White
0.067,0.3,0.29,0.027999999999999997,0.025,0.37,1.07,0.99159,0.0331,0.63,0.113,7,White
0.067,0.3,0.29,0.027999999999999997,0.025,0.37,1.07,0.99159,0.0331,0.63,0.113,7,White
0.071,0.2,0.3,0.009000000000000001,0.019,0.04,0.28,0.98931,0.032,0.36,0.12,6,White
0.07200000000000001,0.2,0.36,0.025,0.028,0.22,1.57,0.9938,0.0348,0.49,0.106,6,White
0.08900000000000001,0.26,0.33,0.081,0.024,0.47,2.02,0.99558,0.0313,0.46,0.10800000000000001,6,White
0.075,0.25,0.32,0.08199999999999999,0.024,0.53,2.09,0.99563,0.031200000000000002,0.46,0.10800000000000001,6,White
0.071,0.2,0.3,0.009000000000000001,0.019,0.04,0.28,0.98931,0.032,0.36,0.12,6,White
0.063,0.27,0.46,0.111,0.053,0.44,1.77,0.99691,0.0318,0.67,0.094,5,White
0.065,0.3,0.39,0.078,0.038,0.61,2.19,0.9959,0.0319,0.5,0.094,5,White
0.067,0.3,0.29,0.027999999999999997,0.025,0.37,1.07,0.99159,0.0331,0.63,0.113,7,White
0.066,0.36,0.52,0.10099999999999999,0.05,0.29,1.4,0.99628,0.030699999999999998,0.4,0.094,5,White
0.061500000000000006,0.21,0.37,0.032,0.021,0.2,0.8,0.99076,0.0339,0.47,0.12,5,White
0.065,0.18,0.41,0.142,0.039,0.47,1.29,0.99678,0.032799999999999996,0.72,0.10300000000000001,7,White
0.065,0.18,0.41,0.142,0.039,0.47,1.29,0.99678,0.032799999999999996,0.72,0.10300000000000001,7,White
0.065,0.18,0.41,0.142,0.039,0.47,1.29,0.99678,0.032799999999999996,0.72,0.10300000000000001,7,White
0.066,0.26,0.21,0.028999999999999998,0.026,0.48,1.26,0.99089,0.0322,0.38,0.113,7,White
0.066,0.35,0.35,0.06,0.063,0.31,1.5,0.99537,0.031,0.47,0.094,6,White
0.065,0.28,0.28,0.204,0.041,0.4,1.44,1.0002,0.031400000000000004,0.38,0.087,5,White
0.066,0.36,0.52,0.10099999999999999,0.05,0.29,1.4,0.99628,0.030699999999999998,0.4,0.094,5,White
0.066,0.26,0.21,0.028999999999999998,0.026,0.48,1.26,0.99089,0.0322,0.38,0.113,7,White
0.065,0.18,0.41,0.142,0.039,0.47,1.29,0.99678,0.032799999999999996,0.72,0.10300000000000001,7,White
0.061500000000000006,0.21,0.37,0.032,0.021,0.2,0.8,0.99076,0.0339,0.47,0.12,5,White
0.045,0.19,0.21,0.0095,0.033,0.89,1.59,0.99332,0.0334,0.42,0.08,5,White
0.08,0.24,0.26,0.017,0.033,0.36,1.36,0.99316,0.0344,0.51,0.10400000000000001,7,White
0.078,0.17,0.23,0.017,0.029,0.39,1.28,0.99272,0.0337,0.41,0.107,7,White
0.07,0.24,0.24,0.09,0.03,0.42,2.19,0.99636,0.0347,0.46,0.102,6,White
0.057999999999999996,0.6,0,0.013000000000000001,0.044,0.72,1.97,0.99202,0.0356,0.43,0.109,5,White
0.059000000000000004,0.445,0.26,0.013999999999999999,0.027,0.23,1.09,0.99148,0.033,0.36,0.105,6,White
0.067,0.28,0.28,0.024,0.012,0.36,1,0.99064,0.0326,0.39,0.11699999999999999,7,White
0.068,0.44,0.2,0.16,0.065,0.61,1.86,0.99884,0.0313,0.45,0.086,5,White
0.07200000000000001,0.24,0.27,0.114,0.034,0.4,1.74,0.99773,0.032,0.44,0.09,5,White
0.087,0.31,0.73,0.1435,0.044,0.27,1.91,1.00013,0.0296,0.88,0.087,5,White
0.08199999999999999,0.32,0.26,0.021,0.062,0.26,0.87,0.98974,0.031,0.47,0.128,6,White
0.07200000000000001,0.24,0.27,0.114,0.034,0.4,1.74,0.99773,0.032,0.44,0.09,5,White
0.087,0.31,0.73,0.1435,0.044,0.27,1.91,1.00013,0.0296,0.88,0.087,5,White
0.075,0.13,0.38,0.011000000000000001,0.023,0.42,1.04,0.99112,0.032799999999999996,0.53,0.11800000000000001,6,White
0.092,0.14,0.37,0.011000000000000001,0.034,0.36,0.84,0.99136,0.0305,0.55,0.11599999999999999,6,White
0.07400000000000001,0.2,0.37,0.012,0.028,0.28,0.89,0.99132,0.031400000000000004,0.61,0.11800000000000001,6,White
0.061,0.15,0.35,0.158,0.042,0.55,1.58,0.99642,0.032400000000000005,0.37,0.106,5,White
0.076,0.23,0.4,0.052000000000000005,0.066,0.14,0.91,0.99488,0.0317,0.8,0.09699999999999999,5,White
0.081,0.33,0.22,0.052000000000000005,0.047,0.24,1.51,0.99527,0.0322,0.47,0.10300000000000001,5,White
0.07150000000000001,0.17,0.24,0.096,0.119,0.56,1.78,0.99578,0.0315,0.44,0.102,6,White
0.067,0.12,0.3,0.052000000000000005,0.048,0.38,1.13,0.99352,0.0333,0.44,0.10099999999999999,7,White
0.057,0.18,0.36,0.012,0.046,0.09,0.71,0.99199,0.037000000000000005,0.68,0.109,7,White
0.057999999999999996,0.15,0.28,0.008,0.037,0.43,1.27,0.99198,0.032400000000000005,0.51,0.09300000000000001,5,White
0.066,0.23,0.29,0.1445,0.057,0.29,1.44,0.99756,0.0333,0.54,0.102,6,White
0.07150000000000001,0.17,0.24,0.096,0.119,0.56,1.78,0.99578,0.0315,0.44,0.102,6,White
0.07,0.34,0.39,0.069,0.066,0.43,1.62,0.99561,0.0311,0.53,0.095,5,White
0.064,0.68,0.26,0.034,0.069,0.25,1.46,0.99347,0.0318,0.4,0.09300000000000001,5,White
0.073,0.22,0.31,0.023,0.018,0.45,0.8,0.98936,0.030600000000000002,0.34,0.129,7,White
0.064,0.28,0.27,0.11,0.042,0.45,1.48,0.99786,0.031400000000000004,0.46,0.087,5,White
0.069,0.4,0.22,0.059500000000000004,0.081,0.76,3.03,0.99705,0.034,0.57,0.094,5,White
0.068,0.19,0.23,0.051,0.034,0.71,2.04,0.9942,0.0323,0.69,0.10099999999999999,5,White
0.071,0.23,0.24,0.054000000000000006,0.039,0.6,1.96,0.9948,0.0319,0.78,0.1,4,White
0.0645,0.14,0.42,0.012,0.05,0.51,1.29,0.99116,0.0327,0.69,0.111,7,White
0.065,0.15,0.44,0.126,0.052,0.65,1.58,0.99688,0.0326,0.7,0.10300000000000001,7,White
0.071,0.15,0.34,0.01,0.033,0.27,0.73,0.98974,0.032400000000000005,0.41,0.122,6,White
0.067,0.33,0.34,0.066,0.067,0.35,1.56,0.99542,0.0311,0.48,0.09300000000000001,6,White
0.07200000000000001,0.3,0.26,0.015,0.041,0.46,1.78,0.99154,0.0319,0.56,0.113,6,White
0.07,0.23,0.33,0.01,0.043,0.46,1.1,0.99118,0.0304,0.65,0.10800000000000001,6,White
0.08,0.13,0.25,0.011000000000000001,0.033,0.15,0.86,0.99044,0.0298,0.39,0.11199999999999999,8,White
0.062,0.21,0.34,0.066,0.03,0.36,0.91,0.9914,0.0332,0.45,0.125,7,White
0.083,0.4,0.41,0.08199999999999999,0.05,0.15,1.22,0.9979,0.0339,0.49,0.09300000000000001,5,White
0.059000000000000004,0.34,0.31,0.02,0.03,0.38,1.42,0.98892,0.034,0.41,0.129,7,White
0.066,0.12,0.25,0.013999999999999999,0.039,0.21,1.31,0.99114,0.032,0.45,0.11199999999999999,7,White
0.096,0.655,0.21,0.02,0.039,0.21,1.2,0.99188,0.03,1,0.126,6,White
0.068,0.26,0.4,0.075,0.046,0.45,1.79,0.99583,0.032,0.49,0.09300000000000001,5,White
0.059000000000000004,0.34,0.31,0.02,0.03,0.38,1.42,0.98892,0.034,0.41,0.129,7,White
0.059000000000000004,0.3,0.3,0.02,0.03,0.38,1.42,0.98892,0.0341,0.41,0.129,7,White
0.07,0.15,0.3,0.133,0.049,0.46,1.2,0.99704,0.032,0.36,0.095,7,White
0.079,0.37,0.31,0.0285,0.037,0.05,0.24,0.9911,0.0319,0.36,0.11900000000000001,6,White
0.07200000000000001,0.35,0.25,0.055999999999999994,0.032,0.23,1.2,0.99334,0.029300000000000003,0.66,0.10300000000000001,7,White
0.07200000000000001,0.32,0.24,0.055999999999999994,0.033,0.23,1.2,0.99334,0.0292,0.66,0.10300000000000001,7,White
0.076,0.1,0.33,0.01,0.031,0.33,0.93,0.99094,0.030600000000000002,0.68,0.11199999999999999,6,White
0.062,0.25,0.31,0.032,0.03,0.32,1.5,0.99014,0.0318,0.31,0.12,6,White
0.071,0.31,0.17,0.01,0.042,0.21,1.44,0.99304,0.0313,0.4,0.096,5,White
0.076,0.18,0.28,0.071,0.041,0.29,1.1,0.99652,0.032,0.42,0.092,6,White
0.08,0.17,0.29,0.024,0.029,0.52,1.19,0.98944,0.030299999999999997,0.33,0.129,6,White
0.07200000000000001,0.19,0.27,0.11199999999999999,0.061,0.46,1.49,0.99772,0.029900000000000003,0.59,0.09300000000000001,6,White
0.076,0.32,0.25,0.095,0.03,0.15,1.36,0.99367,0.031,0.44,0.121,6,White
0.071,0.31,0.17,0.01,0.042,0.21,1.44,0.99304,0.0313,0.4,0.096,5,White
0.066,0.21,0.29,0.018000000000000002,0.026,0.35,1.28,0.99183,0.0337,0.48,0.11199999999999999,6,White
0.07,0.16,0.36,0.026000000000000002,0.029,0.28,0.98,0.99126,0.0311,0.37,0.11199999999999999,7,White
0.08,0.17,0.29,0.024,0.029,0.52,1.19,0.98944,0.030299999999999997,0.33,0.129,6,White
0.066,0.24,0.38,0.08,0.042,0.56,1.87,0.99577,0.0321,0.46,0.092,5,White
0.07200000000000001,0.19,0.27,0.11199999999999999,0.061,0.46,1.49,0.99772,0.029900000000000003,0.59,0.09300000000000001,6,White
0.076,0.18,0.28,0.071,0.041,0.29,1.1,0.99652,0.032,0.42,0.092,6,White
0.069,0.3,0.25,0.033,0.041,0.26,1.24,0.99428,0.0318,0.5,0.09300000000000001,6,White
0.062,0.28,0.27,0.10300000000000001,0.03,0.26,1.08,0.99388,0.032,0.36,0.107,6,White
0.069,0.31,0.32,0.012,0.024,0.2,1.66,0.99208,0.0305,0.54,0.098,6,White
0.067,0.23,0.25,0.016,0.036,0.28,1.43,0.99256,0.033,0.54,0.10300000000000001,6,White
0.062,0.28,0.27,0.10300000000000001,0.03,0.26,1.08,0.99388,0.032,0.36,0.107,6,White
0.057,0.23,0.28,0.0965,0.025,0.26,1.21,0.9925,0.032799999999999996,0.38,0.113,6,White
0.065,0.22,0.5,0.16399999999999998,0.048,0.36,1.82,0.99904,0.0302,0.49,0.08800000000000001,6,White
0.07,0.18,0.37,0.015,0.043,0.16,1.04,0.99216,0.0318,0.5,0.10800000000000001,5,White
0.069,0.31,0.32,0.012,0.024,0.2,1.66,0.99208,0.0305,0.54,0.098,6,White
0.069,0.3,0.25,0.033,0.041,0.26,1.24,0.99428,0.0318,0.5,0.09300000000000001,6,White
0.065,0.46,0.31,0.05,0.027,0.15,0.72,0.99165,0.0326,0.6,0.115,7,White
0.065,0.23,0.36,0.163,0.038,0.43,1.33,0.99924,0.0326,0.41,0.08800000000000001,5,White
0.065,0.23,0.36,0.163,0.038,0.43,1.33,0.99924,0.0326,0.41,0.08800000000000001,5,White
0.065,0.23,0.36,0.163,0.038,0.43,1.33,0.99924,0.0326,0.41,0.08800000000000001,5,White
0.066,0.26,0.38,0.065,0.17,0.68,2.01,0.9956,0.0319,0.38,0.094,6,White
0.067,0.26,0.39,0.064,0.171,0.64,2,0.99562,0.0319,0.38,0.094,6,White
0.075,0.28,0.39,0.102,0.045,0.59,2.09,0.9972,0.0316,0.63,0.096,6,White
0.065,0.23,0.36,0.163,0.038,0.43,1.33,0.99924,0.0326,0.41,0.08800000000000001,5,White
0.068,0.23,0.42,0.07400000000000001,0.044,0.56,1.89,0.9958,0.0322,0.48,0.09300000000000001,6,White
0.078,0.25,0.34,0.13699999999999998,0.044,0.66,1.84,0.99976,0.0322,0.75,0.08900000000000001,5,White
0.078,0.25,0.34,0.13699999999999998,0.044,0.66,1.84,0.99976,0.0322,0.75,0.08900000000000001,5,White
0.055999999999999994,0.2,0.22,0.013000000000000001,0.049,0.25,1.55,0.99296,0.0374,0.43,0.1,5,White
0.064,0.21,0.44,0.07400000000000001,0.045,0.47,1.82,0.9957,0.032400000000000005,0.46,0.091,5,White
0.068,0.23,0.42,0.07400000000000001,0.044,0.56,1.89,0.9958,0.0322,0.48,0.09300000000000001,6,White
0.068,0.24,0.37,0.0745,0.043,0.59,1.88,0.99579,0.032,0.5,0.094,6,White
0.078,0.25,0.28,0.07200000000000001,0.04,0.46,1.79,0.99541,0.031400000000000004,0.6,0.10099999999999999,6,White
0.078,0.25,0.34,0.13699999999999998,0.044,0.66,1.84,0.99976,0.0322,0.75,0.08900000000000001,5,White
0.068,0.16,0.29,0.10400000000000001,0.046,0.59,1.43,0.99518,0.032,0.4,0.10800000000000001,6,White
0.052000000000000005,0.28,0.29,0.011000000000000001,0.028,0.18,0.69,0.99168,0.032400000000000005,0.54,0.1,6,White
0.075,0.18,0.31,0.065,0.029,0.53,1.6,0.99276,0.030299999999999997,0.38,0.109,6,White
0.075,0.26,0.3,0.046,0.027,0.29,0.92,0.99085,0.0315,0.38,0.12,7,White
0.08199999999999999,0.37,0.64,0.139,0.043,0.22,1.71,0.99873,0.029900000000000003,0.8,0.09300000000000001,5,White
0.076,0.4,0.27,0.052000000000000005,0.03,0.32,1.01,0.99172,0.0322,0.62,0.12300000000000001,7,White
0.075,0.26,0.25,0.017,0.038,0.29,1.29,0.99312,0.0345,0.56,0.10400000000000001,6,White
0.075,0.18,0.31,0.065,0.029,0.53,1.6,0.99276,0.030299999999999997,0.38,0.109,6,White
0.069,0.23,0.32,0.16399999999999998,0.045,0.62,1.53,0.9972,0.0322,0.42,0.105,5,White
0.053,0.2,0.31,0.036000000000000004,0.036,0.22,0.91,0.99278,0.0341,0.5,0.098,6,White
0.065,0.17,0.31,0.015,0.041,0.34,1.21,0.99092,0.030600000000000002,0.46,0.105,6,White
0.065,0.35,0.28,0.124,0.051,0.86,2.13,0.9962,0.0316,0.51,0.099,6,White
0.065,0.29,0.31,0.017,0.035,0.24,0.79,0.99053,0.0327,0.69,0.114,7,White
0.068,0.3,0.22,0.062,0.06,0.41,1.9,0.99858,0.0318,0.51,0.092,5,White
0.079,0.51,0.36,0.062,0.051,0.3,1.73,0.9984,0.030899999999999997,0.53,0.09699999999999999,5,White
0.079,0.51,0.34,0.026000000000000002,0.049,0.13,1.35,0.99335,0.030899999999999997,0.51,0.1,5,White
0.065,0.29,0.31,0.017,0.035,0.24,0.79,0.99053,0.0327,0.69,0.114,7,White
0.071,0.29,0.28,0.09300000000000001,0.048,0.5,1.41,0.9949,0.0313,0.49,0.10300000000000001,6,White
0.065,0.35,0.28,0.124,0.051,0.86,2.13,0.9962,0.0316,0.51,0.099,6,White
0.065,0.17,0.31,0.015,0.041,0.34,1.21,0.99092,0.030600000000000002,0.46,0.105,6,White
0.07400000000000001,0.2,0.28,0.091,0.047,0.29,0.95,0.99532,0.0316,0.47,0.098,7,White
0.069,0.615,0.42,0.12,0.067,0.24,1.31,0.99727,0.0319,0.34,0.09300000000000001,5,White
0.068,0.32,0.28,0.048,0.034,0.25,1,0.99026,0.0308,0.47,0.124,7,White
0.063,0.2,0.19,0.12300000000000001,0.048,0.54,1.45,0.99668,0.0316,0.42,0.09300000000000001,6,White
0.069,0.615,0.42,0.12,0.067,0.24,1.31,0.99727,0.0319,0.34,0.09300000000000001,5,White
0.08,0.23,0.28,0.027000000000000003,0.048,0.49,1.65,0.9952,0.0326,0.72,0.095,6,White
0.067,0.27,0.33,0.036000000000000004,0.034,0.09,0.45,0.99144,0.0308,0.4,0.105,6,White
0.067,0.27,0.33,0.036000000000000004,0.034,0.09,0.45,0.99144,0.0308,0.4,0.105,6,White
0.067,0.44,0.22,0.043,0.032,0.19,0.99,0.99015,0.0326,0.53,0.128,7,White
0.07,0.34,0.3,0.018000000000000002,0.045,0.44,1.42,0.9914,0.029900000000000003,0.45,0.10800000000000001,6,White
0.073,0.26,0.33,0.11800000000000001,0.057,0.48,1.27,0.99693,0.031,0.55,0.1,6,White
0.057999999999999996,0.17,0.34,0.018000000000000002,0.045,0.96,1.7,0.99035,0.0338,0.9,0.11800000000000001,8,White
0.073,0.26,0.33,0.11800000000000001,0.057,0.48,1.27,0.99693,0.031,0.55,0.1,6,White
0.057999999999999996,0.17,0.34,0.018000000000000002,0.045,0.96,1.7,0.99035,0.0338,0.9,0.11800000000000001,8,White
0.068,0.17,0.36,0.013999999999999999,0.036,0.38,1.08,0.99006,0.0319,0.66,0.12,6,White
0.071,0.43,0.3,0.066,0.025,0.15,1.38,0.99126,0.0318,0.46,0.126,6,White
0.057999999999999996,0.315,0.27,0.0155,0.026,0.15,0.7,0.98994,0.0337,0.4,0.11900000000000001,8,White
0.059000000000000004,0.17,0.28,0.006999999999999999,0.027,0.05,0.28,0.98985,0.0313,0.32,0.106,5,White
