"","fk_decision_rule_id","fk_factor_id","week"
"8481",2,5,5
"8482",4,3,28
"8483",10,4,36
"8484",2,1,46
"8485",3,5,32
"8486",5,5,12
"8487",2,4,34
"8488",2,1,40
"8489",7,2,15
"8490",3,4,39
"8491",6,3,7
"8492",7,4,43
"8493",8,1,44
"8494",2,1,6
"8495",8,3,45
"8496",8,4,6
"8497",1,6,30
"8498",5,6,26
"8499",8,1,29
"8500",10,4,31
"8501",6,5,24
"8502",10,3,36
"8503",3,3,16
"8504",4,2,7
"8505",7,5,8
"8506",7,1,26
"8507",6,5,24
"8508",5,2,38
"8509",8,6,7
"8510",8,2,49
"8511",5,5,6
"8512",6,3,11
"8513",1,4,22
"8514",10,3,42
"8515",9,5,19
"8516",4,2,35
"8517",7,2,47
"8518",6,3,22
"8519",6,3,6
"8520",7,2,43
"8521",6,4,18
"8522",6,2,24
"8523",1,5,24
"8524",6,4,28
"8525",3,3,46
"8526",4,3,13
"8527",4,6,10
"8528",10,5,52
"8529",4,6,6
"8530",3,4,22
"8531",4,2,19
"8532",5,6,26
"8533",4,1,4
"8534",2,6,32
"8535",4,3,1
"8536",2,4,42
"8537",2,2,7
"8538",7,1,46
"8539",4,4,10
"8540",8,2,29
"8541",8,1,13
"8542",2,4,10
"8543",7,2,41
"8544",3,5,41
"8545",10,2,38
"8546",10,4,44
"8547",8,6,24
"8548",3,2,50
"8549",1,3,38
"8550",3,2,40
"8551",9,4,13
"8552",7,1,11
"8553",6,1,20
"8554",8,5,31
"8555",2,3,4
"8556",4,2,23
"8557",4,3,27
"8558",8,6,37
"8559",6,2,45
"8560",4,3,18
"8561",1,6,15
"8562",2,3,46
"8563",7,5,10
"8564",6,2,48
"8565",10,1,12
"8566",3,6,22
"8567",3,3,51
"8568",8,6,40
"8569",10,4,5
"8570",3,5,23
"8571",6,3,1
"8572",1,5,35
"8573",1,6,47
"8574",6,2,2
"8575",2,5,18
"8576",9,2,11
"8577",2,6,18
"8578",9,2,27
"8579",3,2,4
"8580",6,1,17
"8581",4,4,43
"8582",4,2,31
"8583",3,3,21
"8584",10,3,15
"8585",3,1,50
"8586",2,5,27
"8587",4,6,50
"8588",2,2,5
"8589",1,5,49
"8590",4,6,46
"8591",6,3,33
"8592",10,5,42
"8593",8,4,51
"8594",3,1,7
"8595",7,4,23
"8596",9,3,36
"8597",1,5,11
"8598",4,3,11
"8599",8,2,51
"8600",5,2,30
"8601",3,2,37
"8602",7,3,6
"8603",3,5,14
"8604",4,5,18
"8605",8,5,23
"8606",7,3,28
"8607",4,1,14
"8608",3,5,30
"8609",5,2,15
"8610",8,2,50
"8611",6,5,7
"8612",1,4,8
"8613",3,2,2
"8614",7,2,24
"8615",7,4,22
"8616",3,4,42
"8617",6,5,5
"8618",7,4,28
"8619",8,3,33
"8620",2,4,18
"8621",2,2,49
"8622",4,3,2
"8623",1,6,33
"8624",4,1,6
"8625",7,6,3
"8626",1,4,22
"8627",10,3,22
"8628",2,1,35
"8629",5,2,22
"8630",5,2,10
"8631",5,2,2
"8632",6,5,16
"8633",4,2,37
"8634",7,2,35
"8635",6,1,5
"8636",3,3,38
"8637",1,2,34
"8638",1,2,26
"8639",9,4,22
"8640",4,2,8
"8641",5,5,39
"8642",3,2,19
"8643",9,3,22
"8644",7,3,15
"8645",6,2,35
"8646",9,5,11
"8647",5,2,24
"8648",1,3,28
"8649",6,3,26
"8650",8,3,48
"8651",9,2,29
"8652",6,2,5
"8653",4,5,13
"8654",2,4,11
"8655",5,2,25
"8656",2,6,50
"8657",4,3,6
"8658",6,6,23
"8659",1,3,37
"8660",2,6,19
"8661",9,2,7
"8662",7,3,16
"8663",6,5,8
"8664",5,6,31
"8665",9,3,29
"8666",5,1,17
"8667",8,4,38
"8668",8,3,40
"8669",6,1,18
"8670",2,5,27
"8671",10,1,24
"8672",4,5,32
"8673",2,1,48
"8674",9,5,37
"8675",8,5,42
"8676",8,3,29
"8677",6,5,43
"8678",3,5,48
"8679",8,6,26
"8680",5,6,12
"8681",5,3,26
"8682",1,6,41
"8683",9,2,14
"8684",2,6,33
"8685",5,5,40
"8686",9,3,7
"8687",7,4,30
"8688",1,5,44
"8689",6,5,6
"8690",2,1,23
"8691",8,5,19
"8692",6,1,7
"8693",2,3,37
"8694",4,3,51
"8695",8,1,18
"8696",4,6,39
"8697",4,3,31
"8698",8,2,5
"8699",3,4,24
"8700",10,5,44
"8701",2,5,45
"8702",3,5,45
"8703",5,5,51
"8704",2,5,26
"8705",1,3,28
"8706",3,5,2
"8707",10,3,43
"8708",3,3,3
"8709",2,4,40
"8710",8,2,38
"8711",1,5,4
"8712",3,5,47
"8713",6,5,49
"8714",3,4,47
"8715",8,3,40
"8716",8,5,30
"8717",9,1,3
"8718",3,5,47
"8719",4,4,23
"8720",8,3,43
"8721",9,3,25
"8722",6,3,31
"8723",10,2,11
"8724",3,5,32
"8725",6,1,22
"8726",5,2,47
"8727",8,3,4
"8728",2,4,7
"8729",8,2,21
"8730",8,4,5
"8731",6,3,49
"8732",3,3,3
"8733",3,3,9
"8734",7,5,15
"8735",2,2,51
"8736",8,5,29
"8737",6,1,28
"8738",9,3,32
"8739",5,1,29
"8740",7,5,35
"8741",9,2,25
"8742",6,2,6
"8743",4,4,41
"8744",7,5,45
"8745",7,6,40
"8746",6,2,21
"8747",4,2,44
"8748",6,5,28
"8749",10,2,47
"8750",8,3,10
"8751",6,1,15
"8752",4,6,15
"8753",2,5,25
"8754",9,6,46
"8755",10,4,10
"8756",8,3,8
"8757",4,4,39
"8758",5,2,2
"8759",5,4,9
"8760",8,2,26
"8761",2,4,47
"8762",10,2,44
"8763",5,1,29
"8764",3,2,48
"8765",3,2,4
"8766",10,2,6
"8767",2,5,35
"8768",4,2,16
"8769",7,6,3
"8770",10,2,38
"8771",3,4,5
"8772",8,2,49
"8773",9,2,17
"8774",9,3,40
"8775",2,3,10
"8776",5,6,48
"8777",8,5,23
"8778",9,3,49
"8779",6,2,6
"8780",2,4,41
"8781",5,5,40
"8782",9,3,13
"8783",8,2,38
"8784",9,3,1
"8785",9,2,12
"8786",2,4,32
"8787",10,6,13
"8788",5,5,28
"8789",10,4,10
"8790",6,4,39
"8791",2,5,39
"8792",7,6,4
"8793",1,3,32
"8794",9,6,44
"8795",7,3,32
"8796",6,6,23
"8797",3,4,21
"8798",2,4,37
"8799",8,2,35
"8800",7,6,1
"8801",5,2,40
"8802",2,4,50
"8803",2,4,41
"8804",2,6,1
"8805",4,1,20
"8806",7,5,35
"8807",6,6,50
"8808",2,2,3
"8809",7,1,2
"8810",6,6,24
"8811",7,4,13
"8812",1,3,50
"8813",4,1,24
"8814",1,5,34
"8815",7,5,47
"8816",4,6,18
"8817",8,4,27
"8818",6,2,9
"8819",6,4,14
"8820",8,2,30
"8821",10,5,15
"8822",7,5,44
"8823",2,3,33
"8824",4,2,38
"8825",9,2,32
"8826",4,2,51
"8827",7,4,24
"8828",7,5,51
"8829",6,6,8
"8830",7,2,38
"8831",3,3,1
"8832",4,3,41
"8833",9,2,21
"8834",4,3,26
"8835",9,5,33
"8836",2,2,11
"8837",7,2,13
"8838",7,4,10
"8839",7,2,5
"8840",9,4,2
"8841",4,3,37
"8842",8,5,5
"8843",9,4,32
"8844",10,3,46
"8845",4,2,25
"8846",6,3,15
"8847",8,3,10
"8848",2,4,29
"8849",3,4,10
"8850",2,2,38
"8851",6,5,30
"8852",3,6,8
"8853",2,5,35
"8854",6,6,4
"8855",2,5,13
"8856",3,2,30
"8857",7,2,49
"8858",7,2,35
"8859",5,5,17
"8860",4,4,48
"8861",5,2,38
"8862",2,4,2
"8863",5,1,36
"8864",8,5,9
"8865",7,2,30
"8866",1,4,39
"8867",1,2,20
"8868",2,5,32
"8869",8,2,12
"8870",6,2,6
"8871",4,3,3
"8872",6,4,8
"8873",7,1,48
"8874",7,4,19
"8875",1,6,26
"8876",2,5,50
"8877",5,1,16
"8878",3,4,21
"8879",9,5,4
"8880",5,6,34
"8881",7,4,11
"8882",9,2,29
"8883",2,4,26
"8884",4,4,14
"8885",3,3,2
"8886",8,2,24
"8887",3,1,50
"8888",6,4,40
"8889",10,6,48
"8890",3,5,36
"8891",7,2,13
"8892",5,2,4
"8893",4,3,40
"8894",3,5,6
"8895",6,5,29
"8896",3,2,25
"8897",5,4,6
"8898",5,5,48
"8899",4,3,33
"8900",2,5,18
"8901",6,6,16
"8902",9,1,40
"8903",9,5,1
"8904",2,5,10
"8905",5,3,1
"8906",2,5,15
"8907",7,6,23
"8908",1,4,15
"8909",3,3,4
"8910",1,5,26
"8911",9,1,23
"8912",8,5,37
"8913",7,1,34
"8914",8,1,12
"8915",9,5,34
"8916",9,6,9
"8917",9,2,17
"8918",9,2,50
"8919",3,3,12
"8920",7,1,17
"8921",8,6,1
"8922",6,5,40
"8923",3,3,45
"8924",3,3,38
"8925",2,4,34
"8926",7,2,31
"8927",7,4,29
"8928",2,6,22
"8929",1,3,49
"8930",1,6,15
"8931",7,3,41
"8932",7,4,3
"8933",2,5,34
"8934",9,4,40
"8935",2,4,51
"8936",5,5,41
"8937",2,2,1
"8938",3,4,19
"8939",2,2,4
"8940",6,1,26
"8941",5,4,15
"8942",8,2,43
"8943",1,4,20
"8944",8,3,25
"8945",1,5,7
"8946",3,2,43
"8947",5,2,45
"8948",6,4,8
"8949",5,4,27
"8950",7,6,29
"8951",9,4,9
"8952",2,5,4
"8953",2,2,2
"8954",4,2,25
"8955",10,6,12
"8956",3,1,46
"8957",2,3,26
"8958",4,5,39
"8959",8,4,19
"8960",5,4,13
"8961",5,3,25
"8962",5,2,2
"8963",4,4,45
"8964",5,3,29
"8965",2,4,28
"8966",6,3,41
"8967",2,3,25
"8968",9,1,21
"8969",3,1,11
"8970",9,3,23
"8971",9,5,15
"8972",2,1,6
"8973",10,5,25
"8974",2,6,36
"8975",4,2,32
"8976",3,4,15
"8977",2,3,35
"8978",2,4,6
"8979",9,4,25
"8980",7,6,45
"8981",6,2,45
"8982",5,5,46
"8983",2,5,18
"8984",4,2,48
"8985",8,2,49
"8986",4,1,33
"8987",10,3,5
"8988",3,2,17
"8989",4,1,34
"8990",6,5,20
"8991",7,5,30
"8992",9,1,14
"8993",3,3,45
"8994",3,1,41
"8995",3,5,18
"8996",3,4,35
"8997",5,5,15
"8998",6,5,19
"8999",2,2,41
"9000",7,3,39
"9001",8,5,17
"9002",6,3,47
"9003",9,1,23
"9004",8,4,13
"9005",4,3,23
"9006",5,1,10
"9007",1,2,36
"9008",4,5,10
"9009",5,5,19
"9010",3,6,48
"9011",9,3,5
"9012",3,4,30
"9013",10,5,5
"9014",2,6,18
"9015",3,5,33
"9016",6,5,18
"9017",2,3,18
"9018",8,3,1
"9019",6,4,24
"9020",7,5,37
"9021",7,2,15
"9022",5,2,11
"9023",6,2,8
"9024",7,4,25
"9025",5,6,42
"9026",5,4,12
"9027",8,2,20
"9028",3,3,27
"9029",8,3,51
"9030",10,4,26
"9031",3,1,35
"9032",2,2,18
"9033",1,1,2
"9034",1,6,28
"9035",10,5,46
"9036",7,4,7
"9037",5,2,51
"9038",4,3,49
"9039",4,4,30
"9040",2,5,25
"9041",3,4,5
"9042",2,2,20
"9043",2,3,48
"9044",2,3,50
"9045",5,4,2
"9046",5,2,39
"9047",3,6,39
"9048",5,5,10
"9049",1,2,9
"9050",8,5,6
"9051",8,2,10
"9052",4,2,10
"9053",2,3,46
"9054",5,5,7
"9055",8,5,44
"9056",3,2,16
"9057",8,5,38
"9058",2,1,43
"9059",9,2,7
"9060",7,4,49
"9061",2,3,39
"9062",5,5,37
"9063",10,3,45
"9064",7,4,12
"9065",7,6,40
"9066",10,4,49
"9067",2,5,19
"9068",6,4,13
"9069",7,2,50
"9070",9,2,42
"9071",9,2,51
"9072",9,1,50
"9073",4,4,39
"9074",1,1,17
"9075",9,5,2
"9076",9,6,46
"9077",5,6,24
"9078",6,3,33
"9079",8,5,8
"9080",5,3,17
"9081",4,4,45
"9082",5,2,49
"9083",6,3,26
"9084",5,5,43
"9085",10,5,3
"9086",9,4,2
"9087",8,3,41
"9088",8,4,33
"9089",4,4,7
"9090",8,5,11
"9091",5,2,19
"9092",6,6,5
"9093",5,4,34
"9094",2,4,22
"9095",3,1,32
"9096",8,2,23
"9097",9,2,22
"9098",9,5,3
"9099",3,3,29
"9100",8,4,5
"9101",1,4,35
"9102",2,4,9
"9103",7,1,19
"9104",8,4,41
"9105",6,1,41
"9106",9,3,46
"9107",6,2,10
"9108",5,2,29
"9109",8,4,35
"9110",6,4,42
"9111",3,2,6
"9112",4,5,36
"9113",3,4,20
"9114",5,4,37
"9115",10,3,27
"9116",10,2,46
"9117",8,1,31
"9118",8,3,31
"9119",9,4,25
"9120",4,5,5
"9121",5,2,36
"9122",2,3,35
"9123",4,2,9
"9124",6,3,17
"9125",5,3,10
"9126",6,5,38
"9127",5,5,23
"9128",8,5,39
"9129",3,5,13
"9130",8,5,44
"9131",3,4,6
"9132",9,4,38
"9133",5,5,20
"9134",8,5,18
"9135",4,3,39
"9136",3,4,12
"9137",10,3,44
"9138",9,3,35
"9139",6,3,47
"9140",5,2,5
"9141",4,3,48
"9142",6,3,38
"9143",2,5,9
"9144",9,1,37
"9145",6,6,7
"9146",6,2,4
"9147",7,3,48
"9148",4,4,48
"9149",2,6,48
"9150",10,6,14
"9151",1,6,25
"9152",6,6,8
"9153",3,3,42
"9154",10,3,13
"9155",1,5,30
"9156",9,3,2
"9157",10,4,29
"9158",3,2,28
"9159",7,4,51
"9160",2,6,34
"9161",2,2,37
"9162",7,3,5
"9163",9,3,19
"9164",4,3,40
"9165",1,1,29
"9166",5,1,14
"9167",7,1,15
"9168",3,6,19
"9169",4,5,6
"9170",8,4,36
"9171",9,4,18
"9172",3,5,6
"9173",2,6,45
"9174",1,3,39
"9175",10,3,2
"9176",4,2,11
"9177",2,3,21
"9178",4,4,22
"9179",9,4,36
"9180",9,5,45
"9181",6,6,50
"9182",8,4,27
"9183",4,2,18
"9184",8,1,5
"9185",9,1,11
"9186",7,3,25
"9187",1,5,43
"9188",4,4,26
"9189",9,3,46
"9190",4,4,8
"9191",9,5,34
"9192",8,4,19
"9193",4,5,21
"9194",9,3,11
"9195",8,6,33
"9196",7,4,26
"9197",9,5,5
"9198",9,5,11
"9199",10,4,18
"9200",1,2,14
"9201",10,4,12
"9202",8,4,48
"9203",1,1,1
"9204",1,2,50
"9205",9,1,46
"9206",4,4,4
"9207",1,5,14
"9208",4,3,45
"9209",6,5,14
"9210",3,2,29
"9211",3,4,10
"9212",8,1,41
"9213",1,2,21
"9214",9,5,30
"9215",7,3,10
"9216",7,5,47
"9217",4,2,20
"9218",4,5,39
"9219",3,4,35
"9220",2,5,40
"9221",5,2,39
"9222",4,1,15
"9223",2,3,31
"9224",7,5,48
"9225",5,5,10
"9226",2,3,17
"9227",1,4,35
"9228",8,4,38
"9229",4,3,31
"9230",3,6,4
"9231",8,3,11
"9232",8,5,36
"9233",2,1,46
"9234",1,5,14
"9235",5,6,51
"9236",6,3,10
"9237",2,2,25
"9238",4,2,47
"9239",2,4,5
"9240",4,1,32
"9241",3,4,16
"9242",5,5,49
"9243",3,4,51
"9244",8,2,14
"9245",9,2,42
"9246",10,4,40
"9247",4,4,15
"9248",6,3,18
"9249",8,6,26
"9250",10,6,39
"9251",6,4,31
"9252",6,2,8
"9253",4,5,3
"9254",9,5,38
"9255",8,4,14
"9256",6,3,52
"9257",2,3,33
"9258",4,4,25
"9259",5,3,28
"9260",9,5,51
"9261",5,2,24
"9262",8,6,37
"9263",2,3,44
"9264",5,1,14
"9265",8,5,19
"9266",4,4,20
"9267",3,4,34
"9268",7,2,50
"9269",2,3,5
"9270",7,5,18
"9271",6,6,42
"9272",9,1,21
"9273",9,5,24
"9274",9,3,2
"9275",5,3,36
"9276",10,3,43
"9277",8,2,42
"9278",4,5,39
"9279",6,2,34
"9280",3,3,28
"9281",4,2,34
"9282",8,2,44
"9283",2,2,1
"9284",5,2,42
"9285",3,4,22
"9286",10,4,50
"9287",2,5,28
"9288",8,3,33
"9289",7,5,12
"9290",9,3,41
"9291",5,5,6
"9292",7,2,23
"9293",4,5,51
"9294",2,5,30
"9295",9,6,9
"9296",2,2,33
"9297",4,3,33
"9298",1,6,35
"9299",9,5,31
"9300",10,6,47
"9301",9,1,42
"9302",3,2,48
"9303",3,6,45
"9304",6,4,37
"9305",8,4,13
"9306",2,3,25
"9307",4,2,24
"9308",6,2,43
"9309",10,2,7
"9310",9,4,47
"9311",2,4,36
"9312",10,5,44
"9313",3,4,32
"9314",3,5,46
"9315",9,5,34
"9316",5,5,19
"9317",7,2,47
"9318",5,6,16
"9319",6,5,49
"9320",5,2,31
"9321",2,3,43
"9322",9,1,49
"9323",1,4,36
"9324",1,6,18
"9325",7,5,41
"9326",8,2,26
"9327",2,3,41
"9328",9,6,48
"9329",6,3,30
"9330",9,2,15
"9331",2,4,19
"9332",2,4,44
"9333",7,1,39
"9334",1,4,43
"9335",4,3,43
"9336",7,3,33
"9337",4,4,22
"9338",9,3,4
"9339",5,5,21
"9340",7,1,18
"9341",2,6,37
"9342",5,4,48
"9343",4,3,49
"9344",2,4,14
"9345",1,3,12
"9346",8,2,33
"9347",2,1,12
"9348",7,2,20
"9349",8,5,39
"9350",4,4,39
"9351",1,6,11
"9352",4,4,26
"9353",4,2,13
"9354",3,5,21
"9355",4,1,29
"9356",1,6,45
"9357",6,5,3
"9358",3,3,18
"9359",2,2,43
"9360",4,6,2
"9361",6,4,3
"9362",2,3,52
"9363",7,6,29
"9364",2,4,48
"9365",8,2,47
"9366",5,6,5
"9367",9,3,46
"9368",3,3,37
"9369",5,2,47
"9370",7,3,12
"9371",8,3,4
"9372",3,5,46
"9373",10,4,44
"9374",4,3,29
"9375",3,2,5
"9376",7,2,6
"9377",3,4,17
"9378",5,4,25
"9379",9,4,15
"9380",7,5,5
"9381",7,2,45
"9382",9,5,4
"9383",2,2,13
"9384",2,6,28
"9385",3,1,49
"9386",9,2,32
"9387",4,1,22
"9388",8,5,15
"9389",1,3,42
"9390",4,5,42
"9391",2,4,16
"9392",8,2,11
"9393",6,1,12
"9394",1,2,38
"9395",7,3,39
"9396",7,5,40
"9397",6,5,11
"9398",7,6,26
"9399",4,5,33
"9400",8,6,10
"9401",8,5,10
"9402",10,2,41
"9403",7,5,2
"9404",4,1,25
"9405",3,1,14
"9406",2,1,33
"9407",3,1,34
"9408",2,2,49
"9409",5,4,22
"9410",8,5,27
"9411",2,5,32
"9412",3,1,5
"9413",1,1,33
"9414",2,1,15
"9415",8,3,12
"9416",7,3,18
"9417",4,2,30
"9418",10,2,5
"9419",10,3,42
"9420",2,6,42
"9421",3,3,6
"9422",9,1,11
"9423",2,4,29
"9424",9,4,49
"9425",4,5,27
"9426",3,1,15
"9427",7,3,39
"9428",7,4,39
"9429",2,6,45
"9430",3,2,41
"9431",8,5,26
"9432",10,4,48
"9433",6,2,34
"9434",6,1,24
"9435",7,3,49
"9436",2,3,15
"9437",6,4,35
"9438",6,1,38
"9439",7,3,20
"9440",6,6,51
"9441",6,4,40
"9442",5,6,22
"9443",5,3,38
"9444",10,4,20
"9445",2,2,7
"9446",4,3,23
"9447",6,4,14
"9448",7,3,50
"9449",6,6,45
"9450",2,5,14
"9451",9,2,14
"9452",9,4,18
"9453",8,3,40
"9454",4,2,41
"9455",9,2,24
"9456",8,2,20
"9457",6,2,3
"9458",3,3,4
"9459",2,2,15
"9460",3,2,23
"9461",3,5,31
"9462",3,1,26
"9463",2,1,33
"9464",3,6,31
"9465",8,1,34
"9466",4,5,41
"9467",5,2,27
"9468",1,4,7
"9469",1,6,50
"9470",8,2,45
"9471",10,6,34
"9472",10,2,41
"9473",9,2,19
"9474",7,5,2
"9475",6,1,46
"9476",4,4,11
"9477",6,2,28
"9478",1,5,42
"9479",4,4,20
"9480",7,6,3
"9481",9,3,32
"9482",8,5,13
"9483",8,5,15
"9484",7,2,27
"9485",5,3,37
"9486",9,3,25
"9487",3,4,15
"9488",1,4,41
"9489",7,5,36
"9490",9,4,43
"9491",9,1,23
"9492",10,4,48
"9493",9,3,9
"9494",5,2,33
"9495",6,2,37
"9496",9,2,49
"9497",7,1,38
"9498",8,4,32
"9499",6,4,15
"9500",4,1,45
"9501",7,6,52
"9502",7,2,26
"9503",3,3,25
"9504",6,5,47
"9505",6,4,2
"9506",5,5,15
"9507",8,3,49
"9508",7,2,12
"9509",8,2,34
"9510",2,4,5
"9511",9,5,6
"9512",9,4,48
"9513",10,5,38
"9514",5,3,49
"9515",4,2,49
"9516",7,5,17
"9517",3,1,30
"9518",6,3,32
"9519",5,1,46
"9520",4,2,8
"9521",3,4,45
"9522",4,5,11
"9523",9,4,21
"9524",2,1,25
"9525",7,6,48
"9526",5,2,46
"9527",8,4,42
"9528",7,6,45
"9529",3,5,51
"9530",10,4,10
"9531",8,6,26
"9532",2,3,49
"9533",6,1,10
"9534",8,6,43
"9535",2,1,43
"9536",3,1,13
"9537",8,4,35
"9538",5,3,11
"9539",4,5,30
"9540",3,2,30
"9541",3,5,39
"9542",2,2,9
"9543",8,1,45
"9544",8,3,1
"9545",10,4,25
"9546",3,5,2
"9547",4,6,26
"9548",4,3,35
"9549",6,4,11
"9550",8,1,16
"9551",2,1,24
"9552",7,2,49
"9553",9,5,38
"9554",7,1,27
"9555",6,5,41
"9556",8,1,31
"9557",5,5,24
"9558",5,1,33
"9559",8,4,33
"9560",10,4,43
"9561",9,4,12
"9562",7,4,50
"9563",9,2,34
"9564",9,4,9
"9565",10,4,4
"9566",4,5,8
"9567",2,1,27
"9568",2,3,35
"9569",4,4,29
"9570",4,4,27
"9571",9,5,25
"9572",5,4,2
"9573",2,6,5
"9574",8,3,10
"9575",4,6,52
"9576",1,3,49
"9577",5,3,3
"9578",5,5,11
"9579",5,3,10
"9580",9,2,14
"9581",4,1,28
"9582",5,5,40
"9583",5,5,44
"9584",1,3,13
"9585",3,4,7
"9586",8,3,50
"9587",8,3,50
"9588",2,2,19
"9589",4,2,11
"9590",4,5,30
"9591",2,6,25
"9592",4,5,22
"9593",9,1,49
"9594",7,5,31
"9595",4,3,46
"9596",6,5,19
"9597",6,2,8
"9598",9,5,6
"9599",8,4,3
"9600",2,4,23
"9601",7,5,47
"9602",6,2,7
"9603",5,2,2
"9604",5,6,8
"9605",4,3,4
"9606",9,4,18
"9607",2,4,33
"9608",8,4,20
"9609",5,5,28
"9610",3,2,26
"9611",7,4,46
"9612",4,5,17
"9613",6,4,39
"9614",9,6,48
"9615",6,5,42
"9616",5,2,7
"9617",4,5,43
"9618",4,1,50
"9619",2,5,37
"9620",7,5,32
"9621",4,3,26
"9622",2,5,31
"9623",2,1,36
"9624",2,3,35
"9625",2,4,17
"9626",5,4,1
"9627",2,6,16
"9628",6,4,22
"9629",1,5,32
"9630",7,4,32
"9631",7,2,23
"9632",10,1,21
"9633",10,3,4
"9634",7,3,5
"9635",6,1,38
"9636",6,2,28
"9637",6,3,19
"9638",1,2,28
"9639",3,2,24
"9640",2,2,33
"9641",3,1,3
"9642",6,5,19
"9643",8,1,22
"9644",10,3,39
"9645",9,2,3
"9646",6,1,26
"9647",3,3,4
"9648",7,2,19
"9649",5,1,49
"9650",1,1,44
"9651",4,2,43
"9652",2,4,1
"9653",10,6,33
"9654",4,2,11
"9655",5,4,43
"9656",9,5,7
"9657",8,4,20
"9658",2,3,41
"9659",8,4,50
"9660",6,2,50
"9661",5,2,36
"9662",2,6,17
"9663",9,3,50
"9664",10,1,48
"9665",5,3,13
"9666",4,6,9
"9667",6,6,30
"9668",5,4,19
"9669",2,5,39
"9670",3,5,4
"9671",4,1,39
"9672",7,1,43
"9673",5,2,2
"9674",1,6,23
"9675",8,2,47
"9676",1,3,3
"9677",4,2,34
"9678",8,3,16
"9679",5,3,29
"9680",5,3,19
"9681",5,4,4
"9682",2,1,11
"9683",5,4,32
"9684",9,2,10
"9685",8,4,17
"9686",10,5,2
"9687",3,1,16
"9688",10,2,7
"9689",2,5,25
"9690",4,4,28
"9691",1,4,15
"9692",9,2,40
"9693",6,4,14
"9694",3,4,18
"9695",6,3,35
"9696",4,6,48
"9697",6,4,23
"9698",3,2,39
"9699",7,4,32
"9700",3,3,8
"9701",4,4,48
"9702",5,5,20
"9703",9,5,40
"9704",4,2,25
"9705",8,6,48
"9706",9,1,36
"9707",6,2,27
"9708",3,2,19
"9709",6,1,46
"9710",2,3,27
"9711",5,5,51
"9712",9,3,48
"9713",9,2,51
"9714",3,4,39
"9715",4,3,27
"9716",1,1,34
"9717",6,2,29
"9718",7,6,27
"9719",3,5,32
"9720",9,5,47
"9721",8,5,18
"9722",3,5,32
"9723",6,1,29
"9724",8,1,20
"9725",5,5,15
"9726",3,3,48
"9727",9,2,1
"9728",5,2,37
"9729",6,2,52
"9730",7,2,9
"9731",4,4,50
"9732",6,2,7
"9733",5,5,34
"9734",7,2,31
"9735",3,3,36
"9736",4,3,34
"9737",8,4,8
"9738",9,2,29
"9739",6,5,15
"9740",5,2,26
"9741",6,5,31
"9742",10,5,20
"9743",9,4,28
"9744",3,3,10
"9745",2,2,46
"9746",3,1,36
"9747",6,6,41
"9748",6,4,8
"9749",6,2,2
"9750",9,3,22
"9751",5,4,44
"9752",6,5,22
"9753",1,4,21
"9754",1,1,46
"9755",3,2,6
"9756",6,5,23
"9757",5,6,49
"9758",9,6,24
"9759",2,3,29
"9760",5,3,30
"9761",8,2,19
"9762",2,1,9
"9763",3,5,22
"9764",3,5,7
"9765",2,5,37
"9766",9,1,6
"9767",9,6,18
"9768",2,5,47
"9769",4,3,40
"9770",3,3,23
"9771",6,4,28
"9772",1,3,15
"9773",8,1,19
"9774",6,2,19
"9775",7,4,19
"9776",8,4,3
"9777",7,6,43
"9778",2,4,27
"9779",9,6,51
"9780",9,3,50
"9781",5,4,21
"9782",9,2,50
"9783",9,4,32
"9784",9,4,22
"9785",6,5,47
"9786",2,2,24
"9787",2,5,22
"9788",5,5,34
"9789",7,1,21
"9790",6,5,38
"9791",10,2,49
"9792",10,2,22
"9793",9,5,50
"9794",4,3,26
"9795",8,4,48
"9796",6,2,34
"9797",7,5,21
"9798",6,1,14
"9799",4,1,17
"9800",2,5,9
"9801",10,5,31
"9802",3,5,34
"9803",6,4,27
"9804",4,3,23
"9805",6,3,15
"9806",2,5,25
"9807",2,2,38
"9808",3,3,9
"9809",4,2,45
"9810",10,3,23
"9811",4,1,45
"9812",9,5,35
"9813",9,2,21
"9814",3,5,16
"9815",8,3,8
"9816",8,2,43
"9817",2,5,44
"9818",5,5,16
"9819",3,6,16
"9820",6,3,49
"9821",4,5,50
"9822",7,6,34
"9823",3,3,4
"9824",9,2,46
"9825",5,6,31
"9826",6,3,8
"9827",8,4,10
"9828",10,4,27
"9829",3,3,24
"9830",7,4,36
"9831",6,2,7
"9832",9,3,48
"9833",2,5,46
"9834",7,5,22
"9835",2,3,29
"9836",2,6,14
"9837",6,5,16
"9838",1,5,47
"9839",1,5,18
"9840",2,3,3
"9841",8,4,21
"9842",6,2,31
"9843",6,2,19
"9844",5,3,23
"9845",2,3,16
"9846",5,3,42
"9847",2,6,7
"9848",9,3,51
"9849",8,6,3
"9850",8,5,22
"9851",5,1,6
"9852",9,6,28
"9853",10,5,51
"9854",1,4,48
"9855",10,2,22
"9856",5,4,2
"9857",3,3,28
"9858",3,6,8
"9859",2,3,14
"9860",6,4,30
"9861",4,1,10
"9862",7,5,20
"9863",9,4,45
"9864",4,3,2
"9865",8,6,11
"9866",5,6,10
"9867",7,6,35
"9868",4,5,10
"9869",7,3,24
"9870",6,6,24
"9871",4,5,28
"9872",8,3,19
"9873",9,5,11
"9874",5,6,31
"9875",8,5,10
"9876",8,4,11
"9877",4,2,18
